date,pred,pred_p,low,open,high,close,pred_v,acc,p_acc
2016-01-27,0.0,-0.0009653829,18.65999984741211,18.815000534057614,19.40999984741211,19.020000457763672,19.001638874491206,1.0,0.0009653829038143158
2016-01-28,17.391786575317383,-0.0009653829,18.989999771118164,19.059999465942386,19.700000762939453,19.670000076293945,19.651010994502265,0.11582173320488386,0.0009653829038143158
2016-01-29,18.264291763305664,-0.014202829,19.63999938964844,19.739999771118164,20.280000686645508,20.280000686645508,19.991967295639718,0.09939392776585058,0.014202829450368881
2016-02-01,17.271385192871094,-0.0009653829,19.75,19.96500015258789,20.325000762939453,20.21999931335449,20.20047927170224,0.1458266182301972,0.000965382903814316
2016-02-02,17.762889862060547,-0.00806522,19.489999771118164,19.915000915527344,20.0,19.565000534057614,19.407204501065497,0.09210889970895005,0.00806521996855736
2016-02-03,18.608768463134766,-0.017761942,19.239999771118164,19.75,20.165000915527344,19.815000534057614,19.463047643857625,0.060874692829283615,0.01776194199919701
2016-02-04,18.057024002075195,-0.020090457,20.75,20.75,22.21999931335449,21.76499938964844,21.327730604174068,0.17036413928579203,0.020090457051992413
2016-02-05,17.97694206237793,-0.014001604,21.399999618530273,21.645000457763672,21.875,21.6299991607666,21.327144474328612,0.1688884530802359,0.014001604169607162
2016-02-08,17.917482376098633,-0.013900038,21.26499938964844,21.459999084472656,22.125,21.82999992370605,21.526562098393857,0.17922664046181064,0.013900037854909899
2016-02-09,17.886402130126953,-0.0009653829,21.57999992370605,21.625,22.125,21.68000030517578,21.659070803526475,0.17498146317567911,0.0009653829038143158
2016-02-10,18.331266403198242,0.022199396,21.049999237060547,21.88500022888184,21.96500015258789,21.13500022888184,21.604184469353154,0.132658329563308,0.02219939604401588
2016-02-11,17.973440170288086,-0.00963163,20.479999542236328,21.05500030517578,21.13999938964844,21.0049991607666,20.802686780001274,0.14432559445852772,0.009631630033254623
2016-02-12,17.767030715942383,-0.01420426,20.950000762939453,21.280000686645508,21.545000076293945,21.520000457763672,21.214324776882606,0.17439450102183188,0.01420425996184349
2016-02-16,17.829347610473633,-0.0142056905,21.524999618530273,21.8799991607666,21.90999984741211,21.84000015258789,21.529747870483007,0.1836379356269841,0.0142056904733181
2016-02-17,17.74203872680664,-0.014244314,21.8799991607666,21.934999465942386,22.46999931335449,22.209999084472656,21.89363287728534,0.20116886725986557,0.014244314283132553
2016-02-18,16.573471069335938,0.029185835,22.030000686645508,22.209999084472656,22.55500030517578,22.280000686645508,22.930261116547634,0.2561278923447264,0.029185835272073746
2016-02-19,16.72020149230957,-0.0009653829,21.934999465942386,22.09000015258789,22.375,22.325000762939453,22.30344858887527,0.25105482997044787,0.0009653829038143158
2016-02-22,16.604223251342773,-0.014314886,22.45499992370605,22.524999618530273,22.82500076293945,22.68000030517578,22.355338682187067,0.2678914008853192,0.014314886182546616
2016-02-23,16.66141128540039,-0.04720926,22.229999542236328,22.475000381469727,22.70000076293945,22.270000457763672,21.21865023549246,0.25184504073092817,0.04720925912261009
2016-02-24,16.686573028564453,-0.018366452,21.71500015258789,22.07999992370605,22.3700008392334,22.25,21.841346436180174,0.25004166163755265,0.018366452306509018
2016-02-25,16.72709846496582,-0.016081091,22.01000022888184,22.32999992370605,22.53499984741211,22.53499984741211,22.172612463808363,0.257728041791545,0.01608109101653099
2016-02-26,16.691774368286133,-0.05298471,22.450000762939453,22.6200008392334,22.75,22.61000061035156,21.41201626721391,0.2617525909909033,0.05298471078276635
2016-02-29,17.063716888427734,-0.010098454,22.540000915527344,22.625,22.85000038146973,22.645000457763672,22.416320971116804,0.246468688739745,0.010098453611135483
2016-03-01,16.587045669555664,-0.014203068,22.729999542236328,22.8700008392334,23.51499938964844,23.35000038146973,23.018358741311754,0.2896340300397195,0.014203067868947981
2016-03-02,16.913698196411133,0.024724964,23.01000022888184,23.35000038146973,23.45000076293945,23.25,23.8248554142192,0.27252910983177925,0.024724964052438736
2016-03-03,16.569019317626953,0.01085401,23.07500076293945,23.21999931335449,23.57999992370605,23.5,23.75506922416389,0.2949353481860871,0.010854009538888931
2016-03-04,16.444801330566406,-0.13716435,22.354999542236328,22.9950008392334,23.30500030517578,23.11000061035156,19.940132298197565,0.2884119041000648,0.13716435432434085
2016-03-07,16.6024169921875,-0.008684155,22.915000915527344,22.98500061035156,23.43000030517578,23.15999984741211,22.958874828203406,0.283142612194678,0.008684154599905014
2016-03-08,16.574522018432617,0.012782101,22.774999618530273,23.13999938964844,23.415000915527344,23.28499984741211,23.582631057655234,0.2881888715032692,0.012782100588083267
2016-03-09,16.63518714904785,-0.0553776,23.229999542236328,23.399999618530273,23.545000076293945,23.4950008392334,22.193904107732827,0.2919690761930345,0.055377598851919174
2016-03-10,16.383481979370117,-0.0009653829,23.184999465942386,23.5,23.565000534057614,23.4950008392334,23.4723191670981,0.30268221348551855,0.0009653829038143158
2016-03-11,16.819692611694336,-0.014204498,23.26000022888184,23.625,23.67499923706055,23.43000030517578,23.09718890378761,0.2821300728716253,0.014204498380422592
2016-03-14,15.841662406921387,-0.0009653829,23.31999969482422,23.415000915527344,23.540000915527344,23.46999931335449,23.447341777264842,0.32502501617426804,0.0009653829038143159
2016-03-15,15.723628044128418,0.039728407,22.59000015258789,23.229999542236328,23.604999542236328,23.524999618530273,24.45961037373845,0.33162047612773765,0.03972840681672096
2016-03-16,15.388605117797852,-0.0116140805,23.10000038146973,23.30500030517578,23.75,23.709999084472656,23.434629246012406,0.3509655962882077,0.011614080518484116
2016-03-17,15.571293830871582,-0.015230175,23.670000076293945,23.71999931335449,24.59499931335449,24.46999931335449,24.097316938926372,0.36365777409836064,0.015230175107717516
2016-03-18,15.74289608001709,0.0048179664,24.26000022888184,24.584999084472656,24.60000038146973,24.524999618530273,24.64316024196014,0.3580878154989947,0.0048179663717746735
2016-03-21,15.317070960998535,-0.0009653829,24.420000076293945,24.51499938964844,24.9950008392334,24.934999465942386,24.910927643751346,0.38572002049089893,0.0009653829038143157
2016-03-22,15.337529182434082,-0.0009653829,24.40999984741211,24.75,24.92499923706055,24.46500015258789,24.441382059698768,0.3730828086337989,0.0009653829038143158
2016-03-23,16.087360382080078,-0.07293916,24.31999969482422,24.489999771118164,24.540000915527344,24.415000915527344,22.63419131872979,0.34108704571668025,0.07293915748596191
2016-03-24,16.478107452392578,-0.0009653829,24.21500015258789,24.34499931335449,24.545000076293945,24.45000076293945,24.42639715020466,0.3260487959832876,0.0009653829038143159
2016-03-28,16.62919044494629,-0.0009653829,24.15999984741211,24.524999618530273,24.524999618530273,24.25,24.226589464582503,0.31426018783726645,0.0009653829038143158
2016-03-29,16.69166374206543,-0.01504397,24.03000068664551,24.114999771118164,24.520000457763672,24.51000022888184,24.141272515899313,0.31898557379871095,0.015043970197439192
2016-03-30,16.5521297454834,-0.0009653829,24.3700008392334,24.6299991607666,24.645000457763672,24.46500015258789,24.441382059698768,0.32343635224819217,0.0009653829038143158
2016-03-31,16.275720596313477,-0.0009653829,24.354999542236328,24.5,24.540000915527344,24.5,24.47634811885655,0.3356848736198581,0.0009653829038143158
2016-04-01,16.77193260192871,0.11795664,23.78499984741211,24.149999618530273,24.479999542236328,24.46500015258789,27.35080932748133,0.3144519723146379,0.11795663833618164
2016-04-04,16.69586753845215,0.030176882,23.645000457763672,24.375,24.38500022888184,23.684999465942386,24.399738892908555,0.2950868518084703,0.030176881700754162
2016-04-05,17.31467056274414,-0.009538647,23.420000076293945,24.364999771118164,24.364999771118164,23.690000534057614,23.464029986569802,0.2691148091004922,0.009538646787405016
2016-04-06,17.41001319885254,-0.016082998,23.065000534057614,23.65500068664551,24.0,23.55500030517578,23.176165273776206,0.2608782435452991,0.016082998365163803
2016-04-07,17.675657272338867,-0.01866984,23.20000076293945,23.51000022888184,23.68000030517578,23.36000061035156,22.9238731377614,0.24333660913920432,0.01866983994841576
2016-04-08,17.942113876342773,-0.09092963,23.5049991607666,23.604999542236328,23.809999465942386,23.565000534057614,21.422243815378575,0.23861177722395094,0.09092962741851808
2016-04-11,17.68286895751953,-0.0009653829,23.399999618530273,23.65500068664551,23.809999465942386,23.46999931335449,23.447341777264842,0.2465756508370269,0.0009653829038143159
2016-04-12,17.836835861206055,-0.014505144,22.5,22.5,23.09000015258789,22.670000076293945,22.34116845597675,0.21319647987747198,0.014505144208669662
2016-04-13,17.35210609436035,-0.01781201,22.54999923706055,22.670000076293945,23.0,22.90999984741211,22.501926703302487,0.24259684810428195,0.017812009900808334
2016-04-14,17.496349334716797,-0.0009653829,22.809999465942386,22.98500061035156,23.040000915527344,22.88500022888184,22.86290744090709,0.23546649946563414,0.0009653829038143157
2016-04-15,17.16094398498535,-0.0009653829,22.649999618530273,22.88500022888184,23.020000457763672,22.90500068664551,22.88288859057077,0.25077740796616366,0.0009653829038143157
2016-04-18,17.364316940307617,-0.024335619,22.76000022888184,22.875,23.03000068664551,22.864999771118164,22.30856584683128,0.240572179570223,0.024335619062185287
2016-04-19,17.10431671142578,-0.16733038,22.815000534057614,22.94499969482422,23.07999992370605,22.8700008392334,19.043154810904753,0.25210686122567205,0.16733038425445557
2016-04-20,16.253578186035156,-0.0009653829,22.790000915527344,22.8700008392334,23.07500076293945,22.90500068664551,22.88288859057077,0.2903917180185193,0.0009653829038143157
2016-04-21,16.11671257019043,0.1090827,22.729999542236328,23.32999992370605,23.32999992370605,22.790000915527344,25.275995721549407,0.2928165018541202,0.10908269882202148
2016-04-22,16.59210205078125,0.16240299,22.57500076293945,22.57500076293945,22.82500076293945,22.815000534057614,26.520224780150098,0.27275469373699945,0.1624029874801636
2016-04-25,16.082395553588867,0.053658966,22.71999931335449,22.75,22.94499969482422,22.79999923706055,24.02342362035306,0.29463175036218725,0.05365896597504615
2016-04-26,16.13478660583496,0.024427895,22.71999931335449,22.79999923706055,23.32999992370605,23.239999771118164,23.807704033773952,0.3057320669216747,0.02442789450287819
2016-04-27,16.008024215698242,-0.098995924,23.20499992370605,23.22500038146973,23.75,23.71999931335449,21.371816064145147,0.32512543511391934,0.0989959239959717
2016-04-28,15.206180572509766,-0.013618227,23.51499938964844,23.545000076293945,23.9950008392334,23.63500022888184,23.31313342838845,0.356624479574665,0.013618227094411848
2016-04-29,15.529255867004395,-0.0053975545,23.170000076293945,23.440000534057614,23.625,23.395000457763672,23.268724668069737,0.3362147654136513,0.005397554486989975
2016-05-02,15.391589164733887,-0.010758158,23.04999923706055,23.46500015258789,23.520000457763672,23.51000022888184,23.257075936082824,0.3453173536840103,0.010758157819509504
2016-05-03,15.445871353149414,-0.04931831,22.90999984741211,23.274999618530273,23.40500068664551,23.184999465942386,22.04155447786776,0.33379893427046947,0.04931830987334251
2016-05-04,14.846484184265137,0.021442655,22.645000457763672,23.125,23.125,22.78499984741211,23.273570749114114,0.34840973080140786,0.021442655473947525
2016-05-05,16.544578552246094,-0.0009653829,22.78499984741211,22.915000915527344,23.45499992370605,23.274999618530273,23.25253033181226,0.2891695457183075,0.0009653829038143158
2016-05-06,16.92201042175293,-0.0009653829,23.15999984741211,23.20499992370605,23.415000915527344,23.2450008392334,23.222560512824053,0.2720150651407331,0.0009653829038143158
2016-05-09,17.041200637817383,-0.015135881,22.90999984741211,23.22500038146973,23.2450008392334,23.07999992370605,22.730663801543347,0.2616464170645887,0.015135880559682848
2016-05-10,17.44234275817871,-0.015337702,22.90500068664551,23.2450008392334,23.399999618530273,23.334999084472656,22.97709382498411,0.25252438643612285,0.015337701886892319
2016-05-11,17.07308006286621,-0.028200146,23.11000061035156,23.28000068664551,23.36000061035156,23.149999618530273,22.49716625376677,0.2625019289762679,0.028200145810842514
2016-05-12,17.180843353271484,-0.0009653829,22.78499984741211,23.229999542236328,23.315000534057614,22.81999969482422,22.797969657253788,0.2471146545559221,0.0009653829038143158
2016-05-13,16.72202491760254,-0.018367287,22.614999771118164,22.81999969482422,23.03499984741211,22.739999771118164,22.322327674137377,0.2646426963099178,0.018367286771535873
2016-05-16,16.7485294342041,-0.01696181,22.72500038146973,22.809999465942386,23.04999923706055,22.86000061035156,22.472253640595735,0.26734343888775036,0.016961809247732166
2016-05-17,17.146818161010742,-0.009470459,22.60000038146973,22.864999771118164,23.01000022888184,22.60000038146973,22.385968002789564,0.24129124462007442,0.009470459073781965
2016-05-18,17.339187622070312,-0.0009653829,22.524999618530273,22.57500076293945,22.915000915527344,22.69499969482422,22.673090330116764,0.23599084136473214,0.0009653829038143158
2016-05-19,17.70305824279785,-0.009080883,22.225000381469727,22.5,22.6200008392334,22.2549991607666,22.05290411465146,0.2045356589360551,0.009080883115530014
2016-05-20,18.101137161254883,-0.018108126,22.049999237060547,22.354999542236328,22.559999465942386,22.43000030517578,22.023835038492763,0.19299434173088273,0.018108125776052475
2016-05-23,18.451478958129883,-0.0009653829,22.354999542236328,22.450000762939453,22.559999465942386,22.434999465942386,22.413341101010882,0.17755830633558586,0.0009653829038143157
2016-05-24,18.967126846313477,-0.014563318,22.520000457763672,22.524999618530273,22.915000915527344,22.85000038146973,22.51722855180024,0.16992881708243124,0.014563318341970442
2016-05-25,19.239683151245117,-0.0049607717,22.80500030517578,22.8799991607666,23.024999618530273,22.96999931335449,22.856050391958536,0.16239948949152164,0.004960771650075913
2016-05-26,18.427257537841797,-0.0009653829,22.96999931335449,23.01499938964844,23.10000038146973,23.040000915527344,23.017758492539627,0.20020586781213545,0.0009653829038143158
2016-05-27,18.917757034301758,-0.009458777,22.92499923706055,23.04999923706055,23.09000015258789,23.0,22.782448139041662,0.17748882459557574,0.00945877656340599
2016-05-31,19.016096115112305,-0.0009653829,22.88999938964844,23.04999923706055,23.18000030517578,23.01499938964844,22.992781102706378,0.1737520478203767,0.0009653829038143157
2016-06-01,19.390600204467773,-0.0009653829,22.73500061035156,23.0,23.13999938964844,23.1200008392334,23.09768118568703,0.16130624997370382,0.0009653829038143158
2016-06-02,19.215890884399414,-0.02693623,22.940000534057614,23.06999969482422,23.270000457763672,23.2549991607666,22.62859717057345,0.17368774122260763,0.026936229318380356
2016-06-03,18.75755500793457,0.016356412,22.815000534057614,23.25,23.29999923706055,23.10000038146973,23.47783351233191,0.1879846451006367,0.016356412321329113
