date,pred,pred_p,low,open,high,close,pred_v,acc,p_acc
2016-01-27,0.0,0.009902388,58.38999938964844,59.099998474121094,59.88000106811523,58.81999969482422,59.4024581455767,1.0,0.009902387857437134
2016-01-28,33.195335388183594,0.009902388,57.84000015258789,59.2599983215332,59.45000076293945,58.13000106811523,58.70562688484494,0.4289465890550017,0.009902387857437136
2016-01-29,33.546478271484375,0.055115767,57.72999954223633,58.22999954223633,59.33000183105469,58.88999938964844,62.135766864232096,0.4303535639468676,0.05511576682329178
2016-02-01,33.97058868408203,0.0011415074,58.38999938964844,58.45000076293945,60.290000915527344,60.02999877929688,60.09852346780832,0.4341064571902375,0.0011415074113756416
2016-02-02,34.24178695678711,0.00814545,58.93000030517578,59.70000076293945,59.97000122070313,59.27999877929688,59.76286102656611,0.422372003004396,0.008145449683070181
2016-02-03,33.936500549316406,0.024279924,58.06000137329102,59.86000061035156,60.36999893188477,58.95000076293945,60.381302307723196,0.42431721611356576,0.024279924109578133
2016-02-04,33.649681091308594,0.020636527,58.52000045776367,59.22000122070313,59.38000106811523,59.31999969482422,60.54415846232122,0.43274306701918963,0.020636526867747307
2016-02-05,33.785362243652344,-0.01981266,57.81999969482422,59.36000061035156,59.599998474121094,58.9900016784668,57.821252814599156,0.4272696849916337,0.019812660291790962
2016-02-08,33.23632049560547,0.0029694154,56.290000915527344,58.70000076293945,59.36000061035156,57.20000076293945,57.369851325668904,0.4189454536311883,0.002969415392726691
2016-02-09,33.14952087402344,-0.005419864,56.540000915527344,56.70000076293945,57.58000183105469,56.9900016784668,56.681123628352864,0.41832742765914477,0.005419863853603633
2016-02-10,32.9671516418457,0.0011898882,57.22000122070313,57.22000122070313,58.2400016784668,57.72999954223633,57.79869178875596,0.4289424579377256,0.0011898882221430694
2016-02-11,32.97063446044922,0.00089222286,56.0,56.88000106811523,57.27999877929688,56.5099983215332,56.56041783379577,0.41655219536812976,0.000892222858965334
2016-02-12,32.846954345703125,0.067515336,53.43000030517578,56.25,57.959999084472656,54.72999954223633,58.42511384935571,0.3998363855209899,0.06751533597707748
2016-02-16,33.36273956298828,0.065860935,54.04999923706055,54.04999923706055,57.540000915527344,55.70000076293945,59.36845486793041,0.40102802323143755,0.06586093455553055
2016-02-17,33.429569244384766,0.01032407,55.36000061035156,56.08000183105469,56.47000122070313,55.90999984741211,56.48721861240315,0.40208246582686924,0.010324070230126381
2016-02-18,33.84882354736328,0.0011415074,55.4900016784668,56.02999877929688,56.38000106811523,55.599998474121094,55.66346628445178,0.3912081928721968,0.0011415074113756737
2016-02-19,33.70891571044922,0.0011415074,55.11000061035156,55.52000045776367,56.7400016784668,56.36999893188477,56.434345703444755,0.40200609634245854,0.001141507411375626
2016-02-22,33.72325897216797,0.0016680364,56.2400016784668,56.709999084472656,57.02000045776367,56.65999984741211,56.754510792397625,0.40481364166985173,0.0016680364497006254
2016-02-23,33.71880340576172,0.0007524353,55.5099983215332,56.41999816894531,57.02000045776367,56.63000106811523,56.6726114798807,0.40457703037645454,0.0007524352986365087
2016-02-24,33.94203567504883,0.0011415074,55.77000045776367,56.29999923706055,58.099998474121094,57.88000106811523,57.94607151830491,0.413579214777404,0.0011415074113756572
2016-02-25,33.89362716674805,0.025749445,58.84000015258789,59.13999938964844,60.9000015258789,60.7400016784668,62.3040230086508,0.44198837289851733,0.02574944496154785
2016-02-26,34.023155212402344,0.002593499,60.54999923706055,61.209999084472656,61.79999923706055,60.66999816894531,60.827345743056824,0.43920955597098543,0.0025934989098458897
2016-02-29,34.15041732788086,0.0011415074,59.9000015258789,60.33000183105469,61.68000030517578,60.959999084472656,61.02958537522503,0.439789733583191,0.0011415074113756128
2016-03-01,34.15172576904297,0.07071156,58.97999954223633,61.099998474121094,61.5,60.43000030517578,64.70309993063171,0.43485478079473217,0.07071156054735184
2016-03-02,34.30635070800781,-0.0064079952,59.18999862670898,59.75,60.7400016784668,60.20000076293945,59.81423944444449,0.4301270718732679,0.0064079952426254454
2016-03-03,34.290199279785156,0.0023187376,59.7599983215332,60.11999893188477,60.9000015258789,60.61999893188477,60.76056080046175,0.4343418032996818,0.0023187375627458386
2016-03-04,34.55757141113281,0.0011415074,59.93999862670898,60.22000122070313,61.36999893188477,60.15999984741211,60.22867293310629,0.42557228226756105,0.0011415074113756566
2016-03-07,34.575809478759766,0.0013549058,59.68999862670898,59.72999954223633,61.2599983215332,61.0,61.08264925237745,0.4331834511678727,0.0013549057766795158
2016-03-08,34.261653900146484,0.006365678,60.84000015258789,60.84000015258789,62.41999816894531,61.52999877929688,61.92167892702053,0.4431715491651437,0.006365677807480096
2016-03-09,34.26852035522461,0.0011415074,61.02999877929688,61.790000915527344,62.41999816894531,62.11000061035156,62.18089963636882,0.44826082726662786,0.0011415074113755846
2016-03-10,34.035728454589844,0.0011415074,61.43000030517578,62.099998474121094,62.86999893188477,62.43999862670898,62.51127434790765,0.454905041589304,0.0011415074113756561
2016-03-11,34.15596389770508,0.028155275,62.45000076293945,62.79999923706055,63.68000030517578,63.4900016784668,65.27758011574164,0.46202609868115063,0.02815527468919754
