,pred,low,open,high,close
2016-01-26,0.0,75.73999786376953,75.87000274658203,78.52999877929688,78.52999877929688
2016-01-27,88.67326354980469,76.51000213623047,78.08999633789062,78.37999725341797,77.04000091552734
2016-01-28,87.48377227783203,77.08000183105469,77.54000091552734,80.80000305175781,79.47000122070312
2016-01-29,87.22051239013672,78.6500015258789,79.7699966430664,80.2699966430664,80.08000183105469
2016-02-01,89.90125274658203,78.75,80.0,80.12999725341797,79.62000274658203
2016-02-02,90.38152313232422,78.73999786376953,79.48999786376953,80.08000183105469,79.5999984741211
2016-02-03,88.9707260131836,79.87000274658203,79.94999694824219,80.98999786376953,80.83000183105469
2016-02-04,89.24166870117188,79.8499984741211,80.38999938964844,81.97000122070312,81.3499984741211
2016-02-05,89.58412170410156,80.5,81.0,82.23999786376953,81.76000213623047
2016-02-08,87.34375,77.72000122070312,81.08000183105469,81.29000091552734,78.48999786376953
2016-02-09,85.4885025024414,76.36000061035156,77.68000030517578,78.38999938964844,77.1500015258789
2016-02-10,85.43914031982422,76.51000213623047,77.44999694824219,78.55000305175781,77.93000030517578
2016-02-11,86.1298828125,76.43000030517578,77.16000366210938,77.9000015258789,77.08000183105469
2016-02-12,84.96434020996094,77.5,78.11000061035156,79.43000030517578,79.23999786376953
2016-02-16,86.75041961669922,79.08000183105469,79.70999908447266,80.76000213623047,80.4000015258789
2016-02-17,88.37095642089844,79.62000274658203,80.83000183105469,81.45999908447266,79.7699966430664
2016-02-18,90.15916442871094,79.0,79.76000213623047,80.55000305175781,79.9000015258789
2016-02-19,89.5975570678711,79.80999755859375,80.01000213623047,82.06999969482422,81.41999816894531
2016-02-22,89.75848388671875,81.41999816894531,82.05000305175781,82.69999694824219,81.56999969482422
2016-02-23,90.54822540283203,80.7300033569336,81.5,82.5,81.0
2016-02-24,89.59339904785156,78.75,80.58999633789062,81.08000183105469,80.5
2016-02-25,89.71967315673828,80.87999725341797,81.4000015258789,82.19999694824219,81.8499984741211
2016-02-26,91.13248443603516,76.93000030517578,81.61000061035156,81.79000091552734,78.94999694824219
2016-02-29,90.80485534667969,78.62000274658203,79.08999633789062,79.83000183105469,79.06999969482422
2016-03-01,90.32133483886719,78.94000244140625,79.33999633789062,81.7300033569336,81.7300033569336
2016-03-02,92.37744903564453,80.91000366210938,81.47000122070312,82.54000091552734,82.38999938964844
2016-03-03,92.6561279296875,81.0199966430664,82.66000366210938,82.66999816894531,82.2699966430664
2016-03-04,93.02291107177734,80.69000244140625,81.88999938964844,82.26000213623047,81.88999938964844
2016-03-07,93.14869689941406,81.43000030517578,81.47000122070312,82.51000213623047,82.47000122070312
2016-03-08,93.4360580444336,82.29000091552734,82.6500015258789,84.0,83.94000244140625
2016-03-09,92.42351531982422,83.4000015258789,83.9000015258789,85.80999755859375,85.6500015258789
2016-03-10,92.44378662109375,84.48999786376953,85.93000030517578,86.13999938964844,85.2300033569336
2016-03-11,92.4958724975586,84.05000305175781,84.73999786376953,85.80999755859375,85.58000183105469
2016-03-14,94.30886840820312,84.69000244140625,85.36000061035156,85.7699966430664,85.08999633789062
2016-03-15,94.29451751708984,84.58000183105469,84.76000213623047,87.04000091552734,86.5999984741211
2016-03-16,93.7891616821289,85.8499984741211,86.38999938964844,87.41999816894531,87.06999969482422
2016-03-17,94.48514556884766,86.56999969482422,86.79000091552734,88.70999908447266,88.41000366210938
2016-03-18,95.34687042236328,87.51000213623047,88.0,88.58000183105469,88.44000244140625
2016-03-21,95.83950805664062,86.0199966430664,87.55000305175781,87.77999877929688,86.47000122070312
2016-03-22,95.88604736328125,86.1500015258789,86.33999633789062,88.2300033569336,87.12999725341797
2016-03-23,95.8198013305664,86.36000061035156,87.12999725341797,88.05999755859375,87.12000274658203
2016-03-24,95.08219146728516,85.73999786376953,86.95999908447266,86.95999908447266,86.16000366210938
2016-03-28,94.8738784790039,86.27999877929688,86.3499984741211,87.29000091552734,86.94000244140625
2016-03-29,94.89812469482422,86.7300033569336,87.11000061035156,88.44000244140625,88.44000244140625
2016-03-30,96.1998519897461,88.19000244140625,88.41999816894531,89.33999633789062,88.33000183105469
2016-03-31,96.41059875488281,87.81999969482422,88.22000122070312,88.58000183105469,88.48999786376953
2016-04-01,96.28092956542969,88.08000183105469,88.08000183105469,89.55000305175781,89.45999908447266
2016-04-04,97.25150299072266,88.7699966430664,89.47000122070312,89.94999694824219,89.43000030517578
2016-04-05,97.20718383789062,88.6500015258789,89.13999938964844,90.0199966430664,88.83999633789062
2016-04-06,96.21401977539062,87.91000366210938,88.45999908447266,90.08000183105469,89.9800033569336
