,pred,low,open,high,close
2016-01-26,0.0,291.2699890136719,292.4599914550781,300.42999267578125,299.260009765625
2016-01-27,286.39569091796875,297.3800048828125,299.0,311.0,302.1199951171875
2016-01-28,282.14990234375,298.0400085449219,302.6099853515625,307.80999755859375,299.1700134277344
2016-01-29,283.0018615722656,301.8999938964844,303.3699951171875,314.3399963378906,314.260009765625
2016-02-01,290.05621337890625,306.67999267578125,311.9100036621094,314.5,312.25
2016-02-02,291.46478271484375,298.0199890136719,305.82000732421875,305.82000732421875,301.2099914550781
2016-02-03,285.86785888671875,290.07000732421875,301.70001220703125,306.9100036621094,304.05999755859375
2016-02-04,285.9075927734375,302.25,302.25,316.0,313.70001220703125
2016-02-05,287.4320068359375,306.3500061035156,312.0299987792969,315.1700134277344,307.75
2016-02-08,279.77288818359375,289.3699951171875,301.3599853515625,301.3599853515625,293.4599914550781
2016-02-09,272.196533203125,286.5199890136719,287.0,297.6099853515625,294.5299987792969
2016-02-10,272.10223388671875,297.1300048828125,299.2900085449219,305.7300109863281,298.55999755859375
2016-02-11,274.0857849121094,289.0,289.4700012207031,297.2300109863281,294.2099914550781
2016-02-12,272.061279296875,297.0400085449219,300.17999267578125,307.5,306.79998779296875
2016-02-16,278.18975830078125,309.3299865722656,312.0299987792969,315.6499938964844,314.4700012207031
2016-02-17,285.2569885253906,316.989990234375,318.8399963378906,321.2699890136719,319.8800048828125
2016-02-18,292.2524719238281,314.1400146484375,319.5199890136719,320.04998779296875,315.9700012207031
2016-02-19,290.112060546875,307.5899963378906,313.07000732421875,314.54998779296875,314.2900085449219
2016-02-22,291.59051513671875,312.25,314.2900085449219,321.7200012207031,316.45001220703125
2016-02-23,295.6666564941406,306.4100036621094,315.0,317.4200134277344,309.8599853515625
2016-02-24,292.1228332519531,297.8900146484375,304.489990234375,311.8699951171875,307.9800109863281
2016-02-25,293.8904724121094,303.8699951171875,309.5899963378906,313.75,313.6199951171875
2016-02-26,296.5460510253906,311.9200134277344,316.6000061035156,318.57000732421875,313.9200134277344
2016-02-29,296.6272888183594,311.0899963378906,312.6000061035156,315.6300048828125,311.9599914550781
2016-03-01,294.41522216796875,314.1300048828125,315.2699890136719,323.0299987792969,322.57000732421875
2016-03-02,301.57855224609375,318.3999938964844,320.1000061035156,327.2300109863281,326.7300109863281
2016-03-03,302.7539978027344,320.42999267578125,323.4599914550781,324.9700012207031,323.1400146484375
2016-03-04,303.752197265625,320.70001220703125,323.2799987792969,325.8699951171875,323.760009765625
2016-03-07,304.4161376953125,317.8299865722656,320.5199890136719,327.8599853515625,326.7300109863281
2016-03-08,304.8153991699219,316.75,323.29998779296875,325.0,320.3999938964844
2016-03-09,300.6697998046875,321.0,323.9100036621094,328.3500061035156,328.30999755859375
2016-03-10,301.27978515625,320.0,329.7699890136719,330.0,324.989990234375
2016-03-11,301.7710876464844,326.6499938964844,330.0,340.19000244140625,339.6499938964844
2016-03-14,307.7262878417969,334.2099914550781,337.4599914550781,338.9100036621094,337.82000732421875
2016-03-15,307.30352783203125,330.3900146484375,333.1300048828125,334.3299865722656,334.1300048828125
2016-03-16,305.29998779296875,329.5899963378906,333.1499938964844,335.5,334.07000732421875
2016-03-17,306.95123291015625,332.6700134277344,334.2300109863281,344.7300109863281,341.94000244140625
2016-03-18,307.24005126953125,339.6300048828125,344.2099914550781,346.9599914550781,342.55999755859375
2016-03-21,308.2234802246094,339.0400085449219,342.7699890136719,345.82000732421875,341.9800109863281
2016-03-22,308.977294921875,337.1700134277344,337.1700134277344,342.8299865722656,340.2200012207031
2016-03-23,309.0902099609375,337.29998779296875,340.9800109863281,341.8599853515625,339.2300109863281
2016-03-24,307.5635070800781,331.7300109863281,336.4700012207031,337.8699951171875,334.2799987792969
2016-03-28,306.9131164550781,334.2099914550781,336.0,338.6400146484375,336.9100036621094
2016-03-29,306.783447265625,332.0,336.239990234375,340.42999267578125,339.9100036621094
2016-03-30,309.91632080078125,340.80999755859375,343.6300048828125,344.9100036621094,341.3699951171875
2016-03-31,310.9837646484375,339.92999267578125,340.3399963378906,344.20001220703125,340.57000732421875
2016-04-01,310.7843017578125,335.07000732421875,337.2699890136719,344.55999755859375,342.5299987792969
2016-04-04,313.2996520996094,336.239990234375,342.0,343.2900085449219,338.5199890136719
2016-04-05,311.68023681640625,331.45001220703125,335.9200134277344,336.6600036621094,334.79998779296875
2016-04-06,308.832763671875,334.0899963378906,334.3999938964844,338.7300109863281,337.20001220703125
2016-04-07,312.7340393066406,326.92999267578125,334.3699951171875,335.8699951171875,328.3699951171875
2016-04-08,308.5660705566406,330.79998779296875,332.739990234375,335.239990234375,331.6000061035156
2016-04-11,309.1761474609375,332.7799987792969,334.9100036621094,337.1600036621094,332.9599914550781
2016-04-12,307.83245849609375,332.3299865722656,334.0400085449219,339.8699951171875,339.30999755859375
2016-04-13,310.67108154296875,341.4200134277344,343.0,348.6199951171875,348.2900085449219
2016-04-14,314.66131591796875,342.0,343.0,356.20001220703125,354.9100036621094
2016-04-15,315.24542236328125,353.5899963378906,354.4200134277344,358.30999755859375,357.739990234375
2016-04-18,315.70184326171875,351.04998779296875,353.0,359.45001220703125,358.0
2016-04-19,317.94464111328125,361.20001220703125,361.5400085449219,366.30999755859375,364.6600036621094
2016-04-20,317.5320739746094,364.45001220703125,365.9400024414063,368.9100036621094,366.9200134277344
2016-04-21,318.364013671875,362.239990234375,364.3599853515625,367.8800048828125,364.0899963378906
2016-04-22,316.52392578125,363.8299865722656,365.1600036621094,369.2099914550781,365.4700012207031
2016-04-25,316.70294189453125,360.4700012207031,364.010009765625,365.0,363.6600036621094
2016-04-26,316.14068603515625,362.30999755859375,363.739990234375,366.0,365.9599914550781
2016-04-27,317.6630859375,363.80999755859375,366.0,369.3299865722656,367.4700012207031
2016-04-28,317.72161865234375,357.67999267578125,363.20001220703125,365.8800048828125,358.8299865722656
2016-04-29,313.1182556152344,353.1499938964844,356.6300048828125,358.0400085449219,356.3299865722656
2016-05-02,311.71343994140625,355.1199951171875,358.7699890136719,362.67999267578125,361.5
2016-05-03,314.9287109375,352.0799865722656,356.0,356.6300048828125,355.69000244140625
2016-05-04,312.52166748046875,350.7300109863281,352.5899963378906,355.5299987792969,352.1700134277344
2016-05-05,308.6910400390625,351.1700134277344,352.4200134277344,354.5,352.0799865722656
2016-05-06,308.5324401855469,350.2300109863281,350.55999755859375,357.0899963378906,356.010009765625
2016-05-09,310.17193603515625,353.2900085449219,355.95001220703125,357.75,355.010009765625
2016-05-10,311.5147705078125,355.7699890136719,358.0,360.2999877929688,360.17999267578125
2016-05-11,315.6600341796875,353.4200134277344,358.3999938964844,359.7799987792969,353.82000732421875
2016-05-12,312.59649658203125,352.67999267578125,356.55999755859375,357.7099914550781,355.6000061035156
2016-05-13,312.94091796875,346.2699890136719,354.7200012207031,357.8500061035156,347.2900085449219
2016-05-16,310.3555908203125,347.6099853515625,347.6099853515625,354.1499938964844,351.8299865722656
2016-05-17,313.4407043457031,347.6199951171875,350.7799987792969,352.8599853515625,348.82000732421875
2016-05-18,310.0863952636719,347.04998779296875,347.04998779296875,356.7099914550781,353.489990234375
2016-05-19,310.56683349609375,345.69000244140625,350.3800048828125,353.2200012207031,350.57000732421875
2016-05-20,308.85211181640625,352.1700134277344,353.6099853515625,357.3299865722656,354.010009765625
2016-05-23,311.1365966796875,353.1700134277344,354.0,356.5299987792969,353.8999938964844
2016-05-24,310.3811340332031,356.3999938964844,358.0,361.7099914550781,361.17999267578125
2016-05-25,315.2757568359375,363.1300048828125,363.4400024414063,365.4700012207031,364.0899963378906
2016-05-26,317.46044921875,361.4400024414063,364.1000061035156,364.8500061035156,363.1000061035156
2016-05-27,317.2077331542969,363.3399963378906,363.3399963378906,366.0499877929688,365.0899963378906
2016-05-31,318.6607666015625,361.989990234375,366.2999877929688,366.2999877929688,363.8500061035156
2016-06-01,318.3999938964844,358.8500061035156,361.55999755859375,365.9200134277344,364.5899963378906
2016-06-02,319.08673095703125,356.7099914550781,360.8800048828125,363.1600036621094,361.1099853515625
2016-06-03,321.10369873046875,351.8800048828125,358.489990234375,359.8800048828125,359.3699951171875
2016-06-06,319.57843017578125,358.8800048828125,358.8800048828125,364.4800109863281,362.05999755859375
2016-06-07,321.9320373535156,358.80999755859375,363.260009765625,363.6400146484375,359.05999755859375
2016-06-08,321.7847900390625,358.3999938964844,358.55999755859375,361.6700134277344,360.3500061035156
2016-06-09,322.55120849609375,355.3900146484375,356.6499938964844,359.0,357.9599914550781
2016-06-10,321.270751953125,345.6400146484375,351.5,352.3699951171875,346.9700012207031
2016-06-13,316.87286376953125,344.4700012207031,346.1600036621094,350.57000732421875,344.5899963378906
2016-06-14,314.0403747558594,339.489990234375,343.0799865722656,344.5899963378906,339.7900085449219
2016-06-15,313.3941955566406,339.010009765625,342.3299865722656,344.0799865722656,339.54998779296875
2016-06-16,312.7733459472656,332.010009765625,336.8800048828125,339.8999938964844,339.4599914550781
2016-06-17,313.6646728515625,339.5799865722656,340.3299865722656,343.2699890136719,341.8800048828125
2016-06-20,312.5195007324219,347.8399963378906,349.510009765625,351.9700012207031,348.42999267578125
2016-06-21,315.49078369140625,346.510009765625,349.1099853515625,350.5899963378906,348.0
2016-06-22,315.24432373046875,346.739990234375,348.5,351.739990234375,347.6700134277344
2016-06-23,315.686279296875,351.9100036621094,352.80999755859375,356.92999267578125,356.8500061035156
2016-06-24,320.964111328125,331.010009765625,337.1300048828125,343.8800048828125,332.510009765625
2016-06-27,307.377197265625,317.6000061035156,326.4800109863281,326.6300048828125,319.5400085449219
2016-06-28,300.2587890625,318.0,324.3299865722656,326.9700012207031,323.9599914550781
2016-06-29,306.1308898925781,327.25,329.0,336.9200134277344,336.739990234375
2016-06-30,312.5596618652344,334.2300109863281,337.9599914550781,342.6700134277344,342.5299987792969
2016-07-01,316.12115478515625,339.6000061035156,342.0299987792969,346.29998779296875,341.2799987792969
2016-07-05,317.2421875,332.5299987792969,338.6600036621094,339.1700134277344,336.0799865722656
2016-07-06,315.3791809082031,329.5799865722656,332.5,338.20001220703125,336.1099853515625
2016-07-07,317.6658935546875,331.2099914550781,335.0,337.54998779296875,335.1099853515625
2016-07-08,317.5000915527344,339.0400085449219,341.5799865722656,345.3900146484375,345.20001220703125
2016-07-11,323.4217529296875,345.1400146484375,348.0400085449219,349.44000244140625,347.5
2016-07-12,324.66259765625,349.54998779296875,350.010009765625,357.8399963378906,357.3699951171875
2016-07-13,326.8568115234375,354.010009765625,357.5799865722656,358.8900146484375,357.5
2016-07-14,326.6396179199219,352.989990234375,354.5,362.0,355.19000244140625
2016-07-15,328.30499267578125,351.1300048828125,355.94000244140625,357.5899963378906,356.8500061035156
2016-07-18,327.49176025390625,356.79998779296875,357.55999755859375,359.69000244140625,357.7799987792969
2016-07-19,327.87237548828125,355.3999938964844,355.4599914550781,357.4800109863281,356.5799865722656
2016-07-20,327.0948181152344,355.5799865722656,358.6600036621094,360.7300109863281,359.7799987792969
2016-07-21,329.6559143066406,357.6600036621094,359.2799987792969,360.2999877929688,359.5
2016-07-22,327.9267578125,359.2699890136719,360.3999938964844,363.2099914550781,363.0499877929688
2016-07-25,330.3932189941406,360.0799865722656,363.0,363.7799987792969,361.4200134277344
2016-07-26,329.9969482421875,358.6700134277344,360.75,362.739990234375,361.92999267578125
2016-07-27,330.9329528808594,361.2099914550781,362.1900024414063,365.6700134277344,363.30999755859375
2016-07-28,329.99127197265625,360.6900024414063,362.6400146484375,364.9800109863281,363.3699951171875
2016-07-29,331.59808349609375,362.7999877929688,362.8699951171875,367.2200012207031,366.25
2016-08-01,332.6688232421875,365.5199890136719,366.6600036621094,368.45001220703125,368.3200073242188
2016-08-02,332.533447265625,364.9800109863281,366.1000061035156,367.9200134277344,367.0799865722656
2016-08-03,330.2333984375,366.3699951171875,367.0799865722656,369.0,368.1600036621094
2016-08-04,332.1204528808594,365.6499938964844,367.6700134277344,369.1600036621094,366.25
2016-08-05,331.443603515625,369.010009765625,370.2799987792969,375.260009765625,374.75
2016-08-08,335.04229736328125,370.92999267578125,374.5400085449219,375.95001220703125,371.6900024414063
2016-08-09,333.90484619140625,368.239990234375,372.5,372.5,368.6499938964844
2016-08-10,333.7962951660156,365.510009765625,369.5199890136719,369.5199890136719,366.4400024414063
2016-08-11,332.80096435546875,366.2900085449219,366.2900085449219,368.80999755859375,367.3900146484375
2016-08-12,334.38409423828125,364.0,365.0,367.0700073242188,366.6000061035156
2016-08-15,334.00543212890625,367.7300109863281,368.0,371.7699890136719,370.739990234375
2016-08-16,335.345458984375,366.989990234375,369.1199951171875,370.95001220703125,367.0700073242188
2016-08-17,333.416015625,366.55999755859375,367.0199890136719,370.4200134277344,370.1000061035156
2016-08-18,333.70654296875,369.0199890136719,369.0199890136719,370.8999938964844,370.7900085449219
2016-08-19,334.99322509765625,367.739990234375,369.92999267578125,372.9800109863281,372.0499877929688
2016-08-22,334.99078369140625,369.75,371.8999938964844,372.489990234375,371.5499877929688
2016-08-23,335.2598876953125,372.1499938964844,374.4800109863281,374.4800109863281,372.2799987792969
2016-08-24,335.74114990234375,368.3599853515625,371.6499938964844,372.760009765625,369.1199951171875
2016-08-25,333.18939208984375,366.6700134277344,368.0,369.3599853515625,368.5
2016-08-26,332.9518737792969,368.5199890136719,370.0,373.9100036621094,371.0899963378906
2016-08-29,332.38018798828125,371.8599853515625,372.1400146484375,375.7200012207031,373.7999877929688
2016-08-30,334.10760498046875,373.6000061035156,374.1000061035156,376.6499938964844,376.0
2016-08-31,333.006591796875,370.6600036621094,372.5199890136719,374.0400085449219,372.80999755859375
2016-09-01,332.03515625,366.7200012207031,374.1199951171875,375.8299865722656,372.1700134277344
2016-09-02,332.32464599609375,371.9100036621094,374.510009765625,375.6900024414063,373.8500061035156
2016-09-06,333.6914367675781,369.760009765625,373.80999755859375,374.489990234375,371.5899963378906
2016-09-07,334.35760498046875,368.0,369.8599853515625,373.6499938964844,373.5400085449219
2016-09-08,335.2187805175781,371.17999267578125,372.0199890136719,373.4400024414063,372.3800048828125
2016-09-09,334.4918518066406,362.1300048828125,369.6600036621094,370.1700134277344,362.17999267578125
2016-09-12,325.8807067871094,358.4200134277344,360.0,369.3200073242188,368.1000061035156
2016-09-13,330.9001159667969,358.8599853515625,365.5700073242188,367.75,360.9100036621094
2016-09-14,325.61309814453125,359.2799987792969,361.7799987792969,364.739990234375,360.70001220703125
2016-09-15,325.35797119140625,359.3500061035156,360.70001220703125,366.8599853515625,365.5
2016-09-16,329.08331298828125,360.1099853515625,362.6400146484375,366.5799865722656,365.9700012207031
2016-09-19,327.66558837890625,366.5199890136719,368.8699951171875,372.4100036621094,367.9599914550781
2016-09-20,328.05670166015625,365.7099914550781,371.80999755859375,371.80999755859375,365.7099914550781
2016-09-21,327.6959228515625,366.3299865722656,367.6600036621094,371.239990234375,370.3699951171875
2016-09-22,331.46820068359375,372.2999877929688,373.67999267578125,375.95001220703125,373.8699951171875
2016-09-23,333.89666748046875,365.5499877929688,372.0899963378906,373.260009765625,365.6499938964844
2016-09-26,331.8582763671875,359.8999938964844,363.0,364.55999755859375,360.70001220703125
2016-09-27,330.137939453125,358.2900085449219,359.0,362.6099853515625,361.7900085449219
2016-09-28,332.7532958984375,359.1400146484375,363.7799987792969,363.7900085449219,361.67999267578125
2016-09-29,333.81402587890625,354.0199890136719,360.0,363.6400146484375,357.2300109863281
2016-09-30,331.44000244140625,358.0,359.95001220703125,363.8800048828125,362.4599914550781
2016-10-03,334.02752685546875,357.7300109863281,361.70001220703125,364.1300048828125,360.07000732421875
2016-10-04,333.256591796875,355.260009765625,360.5,361.5199890136719,356.0299987792969
2016-10-05,331.5154113769531,355.6700134277344,357.6300048828125,359.7200012207031,358.239990234375
