,pred,low,open,high,close
2016-01-26,0.0,48.29999923706055,48.34000015258789,48.97999954223633,48.58000183105469
2016-01-27,47.12925338745117,48.02000045776367,48.38999938964844,48.83000183105469,48.38999938964844
2016-01-28,46.17753601074219,48.18000030517578,48.7599983215332,48.9000015258789,48.459999084472656
2016-01-29,46.249935150146484,48.790000915527344,48.790000915527344,49.56999969482422,49.56999969482422
2016-02-01,47.395870208740234,49.040000915527344,49.099998474121094,50.099998474121094,49.86999893188477
2016-02-02,47.77045822143555,49.09000015258789,49.18999862670898,49.7400016784668,49.20000076293945
2016-02-03,46.88956069946289,48.40999984741211,49.459999084472656,49.61000061035156,49.04999923706055
2016-02-04,46.30815124511719,48.790000915527344,49.040000915527344,49.7400016784668,49.56999969482422
2016-02-05,46.716861724853516,49.040000915527344,49.27000045776367,49.6500015258789,49.54999923706055
2016-02-08,45.44267654418945,48.18000030517578,48.959999084472656,49.41999816894531,48.97999954223633
2016-02-09,44.449153900146484,48.33000183105469,48.4900016784668,49.27000045776367,49.040000915527344
2016-02-10,44.79021072387695,49.31000137329102,49.349998474121094,50.25,49.72000122070313
2016-02-11,45.11256790161133,48.47999954223633,48.7599983215332,49.31999969482422,49.0099983215332
2016-02-12,44.529293060302734,48.86999893188477,49.459999084472656,49.68000030517578,49.540000915527344
2016-02-16,45.4657096862793,49.97000122070313,50.2400016784668,50.9000015258789,50.72999954223633
2016-02-17,46.42335510253906,50.95000076293945,51.0099983215332,52.04999923706055,52.02000045776367
2016-02-18,47.561580657958984,51.86999893188477,52.04999923706055,52.4900016784668,52.099998474121094
2016-02-19,47.09243392944336,51.6500015258789,52.0099983215332,52.2400016784668,52.099998474121094
2016-02-22,47.3707389831543,52.11999893188477,52.4900016784668,52.790000915527344,52.5
2016-02-23,47.786991119384766,52.08000183105469,52.43999862670898,52.540000915527344,52.1500015258789
2016-02-24,47.25947189331055,51.47000122070313,51.79999923706055,52.4900016784668,52.43000030517578
2016-02-25,47.5269660949707,51.93000030517578,52.43000030517578,52.790000915527344,52.72000122070313
2016-02-26,47.9403190612793,52.66999816894531,52.86999893188477,53.40999984741211,52.93999862670898
2016-02-29,47.96685028076172,52.88999938964844,52.90999984741211,53.65999984741211,53.06999969482422
2016-03-01,47.57899475097656,53.459999084472656,53.56000137329102,55.36999893188477,54.86000061035156
2016-03-02,48.54475021362305,54.56999969482422,54.7400016784668,55.29999923706055,55.18999862670898
2016-03-03,48.551570892333984,54.95000076293945,55.11000061035156,55.88000106811523,55.83000183105469
2016-03-04,48.75382614135742,55.75,56.0,56.56999969482422,56.20000076293945
2016-03-07,48.93205642700195,55.68000030517578,55.75,56.86999893188477,56.72999954223633
2016-03-08,49.05366897583008,55.45000076293945,56.40999984741211,56.459999084472656,55.68000030517578
2016-03-09,48.267086029052734,55.52000045776367,55.81000137329102,56.08000183105469,55.77999877929688
2016-03-10,48.835323333740234,54.86999893188477,55.81999969482422,56.06000137329102,55.41999816894531
2016-03-11,48.87831497192383,55.59000015258789,55.97000122070313,56.25,56.16999816894531
2016-03-14,50.047725677490234,55.15999984741211,55.5,55.77999877929688,55.66999816894531
