,pred,low,open,high,close
2016-01-26,0.0,143.6699981689453,144.77000427246094,145.86000061035156,145.50999450683594
2016-01-27,141.16006469726562,144.9199981689453,145.6300048828125,148.17999267578125,146.0399932861328
2016-01-28,140.0217742919922,141.75999450683594,146.61000061035156,146.9499969482422,142.27999877929688
2016-01-29,139.1956024169922,143.0,143.30999755859375,145.3699951171875,145.3699951171875
2016-02-01,142.86703491210938,140.52999877929688,144.11000061035156,146.4600067138672,146.02000427246094
2016-02-02,143.9049072265625,143.91000366210938,144.9199981689453,145.89999389648438,145.0500030517578
2016-02-03,142.52725219726562,139.57000732421878,147.0,147.0,141.0800018310547
2016-02-04,142.54318237304688,137.41000366210938,140.47000122070312,140.99000549316406,137.91000366210938
2016-02-05,142.31370544433594,134.71000671386722,137.5,137.94999694824222,135.25
2016-02-08,139.98907470703125,129.78999328613278,134.24000549316406,134.96000671386722,132.8800048828125
2016-02-09,137.7996368408203,129.5,129.58000183105472,135.3800048828125,134.33999633789062
2016-02-10,138.1455535888672,135.88999938964844,136.22000122070312,139.22000122070312,136.13999938964844
2016-02-11,138.79159545898438,134.21000671386722,135.6300048828125,136.36000061035156,135.33000183105472
2016-02-12,137.21844482421875,136.38999938964844,136.8699951171875,139.94999694824222,139.80999755859378
2016-02-16,139.4454345703125,140.49000549316406,141.19000244140625,142.49000549316406,142.1199951171875
2016-02-17,142.16204833984375,142.05999755859375,143.30999755859375,144.2100067138672,144.11000061035156
2016-02-18,144.80625915527344,142.72999572753906,144.5,144.8000030517578,143.17999267578125
2016-02-19,143.79165649414062,142.3800048828125,143.36000061035156,145.0,144.89999389648438
2016-02-22,144.65985107421875,144.97999572753906,145.6300048828125,146.3000030517578,145.67999267578125
2016-02-23,145.2742919921875,145.5,145.97999572753906,147.07000732421875,146.4600067138672
2016-02-24,144.35162353515625,144.72999572753906,145.0,147.89999389648438,147.47000122070312
2016-02-25,144.86622619628906,146.88999938964844,147.74000549316406,148.97999572753906,148.6699981689453
2016-02-26,146.657470703125,148.9199981689453,149.0,150.1699981689453,149.63999938964844
2016-02-29,145.8726806640625,147.22999572753906,149.2899932861328,150.1199951171875,147.4499969482422
2016-03-01,144.8831787109375,147.22999572753906,148.60000610351562,150.1199951171875,150.1199951171875
2016-03-02,147.5907440185547,149.25,149.82000732421875,151.1999969482422,150.72000122070312
2016-03-03,147.57568359375,148.02999877929688,150.64999389648438,150.64999389648438,149.5
2016-03-04,147.99339294433594,148.30999755859375,149.85000610351562,149.85000610351562,149.14999389648438
2016-03-07,147.9949493408203,147.89999389648438,148.8800048828125,149.3800048828125,148.67999267578125
2016-03-08,147.43032836914062,146.5500030517578,147.5800018310547,148.1300048828125,147.19000244140625
2016-03-09,146.84925842285156,145.77999877929688,147.69000244140625,147.91000366210938,147.11000061035156
2016-03-10,147.3135223388672,147.24000549316406,147.69000244140625,148.9600067138672,148.50999450683594
2016-03-11,147.95909118652344,148.22999572753906,149.1300048828125,150.1300048828125,149.77999877929688
2016-03-14,149.68374633789062,149.10000610351562,149.10000610351562,151.22999572753906,150.75999450683594
2016-03-15,149.62022399902344,149.0,149.6999969482422,150.5399932861328,149.2899932861328
2016-03-16,149.45843505859375,148.1999969482422,149.36000061035156,150.0800018310547,149.77999877929688
2016-03-17,150.29051208496094,146.1199951171875,149.52000427246094,149.6999969482422,147.7100067138672
2016-03-18,150.87115478515625,146.57000732421875,148.5399932861328,150.4499969482422,150.24000549316406
2016-03-21,151.2629852294922,149.02999877929688,150.17999267578125,150.4600067138672,149.1699981689453
2016-03-22,151.4391326904297,148.33999633789062,148.9199981689453,150.1300048828125,149.5500030517578
2016-03-23,151.19100952148438,149.05999755859375,149.64999389648438,150.14999389648438,149.24000549316406
2016-03-24,150.47708129882812,147.74000549316406,148.49000549316406,149.27999877929688,149.1300048828125
2016-03-28,150.16615295410156,148.25999450683594,149.55999755859375,149.55999755859375,149.02999877929688
2016-03-29,150.6458740234375,148.58999633789062,149.2100067138672,151.72000122070312,151.52000427246094
