,pred,low,open,high,close
2016-01-26,0.0,61.91999816894531,63.02999877929688,63.04999923706055,62.68999862670898
2016-01-27,40.614131927490234,61.15999984741211,62.93999862670898,62.95000076293945,61.709999084472656
2016-01-28,39.54917907714844,60.0,64.16999816894531,64.25,61.15999984741211
2016-01-29,39.6047477722168,61.15999984741211,61.6500015258789,62.63999938964844,62.15999984741211
2016-02-01,40.2772331237793,60.04999923706055,61.86999893188477,62.36000061035156,60.81999969482422
2016-02-02,40.47920608520508,58.459999084472656,60.02999877929688,60.29999923706055,58.86999893188477
2016-02-03,39.37989807128906,57.93999862670898,59.20000076293945,60.18000030517578,60.11999893188477
2016-02-04,39.83732986450195,59.18999862670898,59.61999893188477,60.75,59.70000076293945
2016-02-05,40.11643600463867,58.9900016784668,59.75,60.06000137329102,59.63000106811523
2016-02-08,38.026973724365234,58.77000045776367,59.040000915527344,61.16999816894531,60.72000122070313
2016-02-09,36.04904556274414,60.02999877929688,60.27000045776367,61.97999954223633,61.02000045776367
2016-02-10,35.87955856323242,60.91999816894531,61.25,62.41999816894531,61.08000183105469
2016-02-11,36.55404281616211,58.93999862670898,59.88000106811523,60.25,59.52000045776367
2016-02-12,36.983848571777344,59.15999984741211,60.20000076293945,60.40999984741211,60.20000076293945
2016-02-16,38.19752883911133,61.349998474121094,62.72000122070313,62.72000122070313,62.18000030517578
2016-02-17,39.836273193359375,61.959999084472656,62.88999938964844,64.01999664306639,63.91999816894531
2016-02-18,41.617523193359375,62.90999984741211,63.95000076293945,64.01999664306639,63.31999969482422
2016-02-19,41.212623596191406,62.90999984741211,62.91999816894531,64.54000091552734,63.79999923706055
2016-02-22,41.8520393371582,63.33000183105469,63.9000015258789,64.41999816894531,63.70000076293945
2016-02-23,43.02914810180664,62.02000045776367,63.27999877929688,63.349998474121094,62.06999969482422
2016-02-24,42.08018493652344,60.83000183105469,61.84000015258789,62.36000061035156,62.22999954223633
2016-02-25,42.48776626586914,62.29999923706055,62.63000106811523,63.06000137329102,63.02999877929688
2016-02-26,42.6574821472168,62.2400016784668,63.349998474121094,63.58000183105469,62.25
2016-02-29,42.501651763916016,61.91999816894531,62.2599983215332,62.72999954223633,61.93000030517578
2016-03-01,42.02065658569336,61.91999816894531,62.31000137329102,64.23999786376953,64.22000122070311
2016-03-02,43.89733123779297,63.709999084472656,64.18000030517578,65.08999633789061,64.90000152587889
2016-03-03,44.23588562011719,63.63999938964844,64.48999786376953,65.23999786376953,65.0
2016-03-04,44.14606857299805,64.16999816894531,65.0,65.29000091552734,64.70999908447266
2016-03-07,44.136009216308594,64.44999694824219,64.5,66.62999725341797,66.48999786376953
2016-03-08,44.16501235961914,65.73000335693361,66.11000061035156,66.36000061035156,66.26000213623047
2016-03-09,43.17736053466797,64.94999694824219,66.66000366210939,66.68000030517578,65.54000091552734
2016-03-10,43.03034973144531,64.48000335693361,66.16999816894531,66.26000213623047,64.94000244140625
2016-03-11,43.08611297607422,64.54000091552734,65.18000030517578,65.58999633789061,64.95999908447266
2016-03-14,44.537715911865234,64.01000213623047,64.68000030517578,64.69999694824219,64.12000274658203
2016-03-15,44.560367584228516,63.31999969482422,63.97000122070313,64.27999877929689,63.68000030517578
2016-03-16,44.296627044677734,62.209999084472656,63.38000106811523,64.31999969482422,62.63999938964844
2016-03-17,44.450103759765625,60.97999954223633,62.52000045776367,62.61000061035156,61.47000122070313
2016-03-18,44.17921829223633,61.0,61.540000915527344,62.83000183105469,62.83000183105469
2016-03-21,43.89358901977539,62.13000106811523,62.52999877929688,62.88000106811523,62.70000076293945
2016-03-22,44.21238327026367,62.38000106811523,62.58000183105469,63.25,62.79999923706055
2016-03-23,44.222293853759766,62.2599983215332,63.08000183105469,63.08000183105469,62.34000015258789
2016-03-24,43.68544387817383,61.72999954223633,62.18000030517578,62.56000137329102,62.52000045776367
2016-03-28,43.90829849243164,62.22000122070313,62.58000183105469,63.1500015258789,62.77000045776367
2016-03-29,43.59791946411133,62.33000183105469,62.45000076293945,64.44999694824219,64.19000244140625
2016-03-30,43.81863021850586,63.20000076293945,63.959999084472656,64.16000366210939,63.43999862670898
2016-03-31,44.8131217956543,63.29999923706055,63.599998474121094,64.04000091552734,63.88000106811523
2016-04-01,45.34538650512695,63.5,63.65999984741211,65.19000244140625,64.91000366210939
2016-04-04,45.621795654296875,64.76999664306639,65.01000213623047,66.33000183105469,65.97000122070311
2016-04-05,45.85929870605469,65.59999847412111,65.83000183105469,66.80000305175781,65.76000213623047
2016-04-06,45.44792175292969,65.76000213623047,65.76000213623047,67.13999938964844,66.54000091552734
2016-04-07,46.342926025390625,65.59999847412111,66.05000305175781,66.62999725341797,66.27999877929689
2016-04-08,45.094547271728516,65.63999938964844,66.83000183105469,66.93000030517578,66.06999969482422
2016-04-11,45.00360107421875,65.76999664306639,66.19999694824219,66.48999786376953,65.98000335693361
2016-04-12,44.506797790527344,65.86000061035156,65.95999908447266,67.29000091552734,66.83999633789061
2016-04-13,44.98583221435547,66.41999816894531,67.0,67.66000366210939,67.56999969482422
2016-04-14,45.60323715209961,67.51999664306639,67.66000366210939,68.30999755859375,67.87000274658203
2016-04-15,45.810462951660156,67.56999969482422,67.94000244140625,68.30000305175781,68.05000305175781
2016-04-18,46.106971740722656,67.58999633789061,68.08000183105469,68.94999694824219,68.86000061035156
2016-04-19,46.715213775634766,68.19000244140625,68.84999847412111,69.73999786376953,68.91000366210939
2016-04-20,46.8002815246582,68.41000366210939,69.18000030517578,69.55000305175781,69.23000335693361
2016-04-21,46.84035873413086,68.87999725341797,69.01999664306639,70.23999786376953,70.16000366210939
2016-04-22,47.00979232788086,70.25,70.25,71.06999969482422,70.68000030517578
2016-04-25,47.04596710205078,70.04000091552734,70.61000061035156,70.83000183105469,70.62999725341797
2016-04-26,47.400482177734375,70.12999725341797,70.63999938964844,71.06999969482422,70.86000061035156
2016-04-27,47.72221374511719,68.61000061035156,70.86000061035156,71.0,70.23000335693361
2016-04-28,47.34229278564453,69.5,71.77999877929688,73.05999755859375,72.26000213623047
2016-04-29,46.50482177734375,71.37000274658203,72.05999755859375,72.69000244140625,72.18000030517578
2016-05-02,46.63103485107422,71.48999786376953,72.19000244140625,72.33999633789062,71.95999908447266
2016-05-03,47.47311019897461,70.75,71.94999694824219,72.02999877929688,71.12999725341797
2016-05-04,47.374114990234375,70.13999938964844,70.41999816894531,70.94999694824219,70.77999877929688
2016-05-05,46.3267936706543,70.04000091552734,70.55999755859375,71.19000244140625,71.1500015258789
2016-05-06,46.241451263427734,69.87999725341797,71.0,71.5,71.22000122070312
2016-05-09,46.88907241821289,71.29000091552734,71.33999633789062,71.9800033569336,71.33999633789062
2016-05-10,47.194671630859375,70.8499984741211,71.75,71.75,71.52999877929688
2016-05-11,47.84638214111328,70.5999984741211,71.31999969482422,71.5199966430664,70.80999755859375
2016-05-12,47.15333938598633,70.58999633789062,71.04000091552734,71.38999938964844,71.27999877929688
2016-05-13,47.30961227416992,71.0,71.2699966430664,71.9000015258789,71.18000030517578
2016-05-16,46.89260482788086,71.0199966430664,71.41999816894531,73.01000213623047,72.83000183105469
2016-05-17,47.10419464111328,70.9000015258789,72.2300033569336,72.97000122070312,71.20999908447266
2016-05-18,45.62623977661133,70.63999938964844,70.91000366210938,71.80000305175781,71.08999633789062
2016-05-19,46.0911979675293,69.55999755859375,70.62999725341797,71.0,70.33000183105469
2016-05-20,45.92381286621094,70.31999969482422,70.55000305175781,71.16000366210938,70.7699966430664
2016-05-23,46.070247650146484,69.61000061035156,70.93000030517578,71.0,70.4000015258789
2016-05-24,46.067161560058594,70.83000183105469,70.94000244140625,71.44000244140625,71.2300033569336
2016-05-25,46.747825622558594,70.54000091552734,71.30000305175781,71.56999969482422,70.69000244140625
2016-05-26,47.534542083740234,70.29000091552734,70.54000091552734,70.9800033569336,70.7300033569336
2016-05-27,47.412261962890625,70.70999908447266,70.94000244140625,71.54000091552734,71.30999755859375
2016-05-31,47.749752044677734,70.94000244140625,71.36000061035156,71.87999725341797,71.69999694824219
2016-06-01,47.753108978271484,71.4000015258789,71.70999908447266,72.11000061035156,71.87000274658203
2016-06-02,48.09644317626953,71.79000091552734,71.91999816894531,73.0,73.0
2016-06-03,48.9588623046875,72.33000183105469,72.76000213623047,73.37000274658203,72.88999938964844
2016-06-06,48.54090881347656,73.41000366210938,73.41999816894531,75.12000274658203,74.29000091552734
2016-06-07,48.667144775390625,73.69000244140625,74.23999786376953,74.6500015258789,73.91000366210938
2016-06-08,48.42588424682617,73.27999877929688,73.95999908447266,73.98999786376953,73.41000366210938
2016-06-09,48.44803237915039,72.63999938964844,73.37000274658203,73.70999908447266,72.7300033569336
2016-06-10,48.16965866088867,72.18000030517578,72.5,72.9800033569336,72.6500015258789
2016-06-13,47.44076919555664,72.0,72.66999816894531,73.16999816894531,72.22000122070312
2016-06-14,46.95827865600586,72.16000366210938,72.22000122070312,73.1500015258789,73.0999984741211
2016-06-15,46.84849548339844,72.48999786376953,73.25,73.76000213623047,72.56999969482422
2016-06-16,46.99119567871094,70.7699966430664,72.3499984741211,72.5199966430664,71.7300033569336
2016-06-17,46.957950592041016,70.12999725341797,72.0,72.0,70.66999816894531
2016-06-20,46.871826171875,70.95999908447266,71.33000183105469,71.75,70.95999908447266
2016-06-21,47.31352996826172,70.36000061035156,71.16000366210938,71.5,71.25
2016-06-22,47.539459228515625,71.22000122070312,71.25,73.44000244140625,72.30999755859375
2016-06-23,47.72427749633789,72.1500015258789,72.86000061035156,72.91000366210938,72.63999938964844
2016-06-24,48.47754669189453,70.52999877929688,70.75,71.8499984741211,70.61000061035156
